Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2026-03-12 (Price: 104.68),"13.12%, 4.4 months","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-12 (Price: 104.68), 13.12% above",4.4 months,90.84,No Information,No Information,No Information,No Information,No Information,15.85% above/11.05% above/13.12% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-02-11/2026-06-05/2027-10-29,2.32%,2.1%,0.22%,1.05,-0.03,102.7657/102.34/96.72/No Horizontal Resistance/100.0174/110.0139/No EMA 200 Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-12 (Price: 222.11),"8.1%, 4.4 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-12 (Price: 222.11), 8.1% above",4.4 months,204.86,No Information,No Information,No Information,No Information,No Information,11.29% above/8.1% above/8.1% above,16.93%/2.86%/11.22%,"-0.0%, 21.22%",2.5 years/4 months/11.3 months,2029-05-26/2026-04-22/2027-03-06,4.79%,6.63%,-1.84%,1.91,0.39,229.6333/228.5237/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",2026-03-12 (Price: 96.0),"20.59%, 4.4 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-12 (Price: 96.0), 20.59% above",4.4 months,79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 28.19% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-09-06/2026-01-30/2028-04-04,8.5%,12.52%,-4.02%,1.5,0.63,101.1286/101.8371/138.22/84.3925/95.0177/123.2166/83.43,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-12 (Price: 68.81),"5.85%, 5.4 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-12 (Price: 68.81), 5.85% above",5.4 months,62.0,No Information,No Information,No Information,No Information,No Information,5.85% above/6.86% above/5.85% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-06-16/2026-03-25/2027-11-21,1.48%,1.08%,0.4%,0.36,-0.07,70.7049/69.9963/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No support/No F-Track Level/No F-Track Level/58.09,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-12 (Price: 99.3),"29.97%, 5.4 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-12 (Price: 99.3), 29.97% above",5.4 months,64.39,No Information,No Information,No Information,No Information,No Information,57.19% above/32.97% above/29.97% above,64.32%/20.13%/42.14%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-11-21/2026-06-22/2026-12-25,8.21%,3.31%,4.9%,1.9,0.2,96.6842/108.595/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",2026-03-12 (Price: 96.0),"22.31%, 8.5 months","100.0%, Past 31 years, 8","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-03-12 (Price: 96.0), 22.31% above",8.5 months,77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 55.45% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,2031-05-06/2025-09-29/2027-12-03,8.5%,12.52%,-4.02%,1.5,0.63,99.7058/100.4044/135.41/84.9567/95.0177/123.2166/83.43,67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2025-01-26 (Price: 133.03)",2026-03-12 (Price: 97.89),"-26.42%, 1.1 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-01-24",Already confirmed,"2026-03-12 (Price: 97.89), 26.42% below",1.1 year,130.42,No Information,No Information,No Information,No Information,No Information,24.54% below/26.42% below/26.42% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-03-27/2025-03-07/2025-08-26,6.49%,1.99%,4.5%,0.53,0.06,131.7529/145.2821/171.89/221.2667/228.7501/269.293/134.31,123.28/No Horizontal Support/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-12 (Price: 209.53),"-4.49%, 1.2 year","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-03-12 (Price: 209.53), 4.49% below",1.2 year,209.96,No Information,No Information,No Information,No Information,No Information,0.79% above/4.49% below/4.49% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.9%,18.33%,-2.43%,1.69,0.81,276.9141/286.2381/244.46/No Horizontal Resistance/213.1321/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-11-30 (Price: 12.83)",2026-03-12 (Price: 10.25),"-20.11%, 1.3 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-11-30",Already confirmed,"2026-03-12 (Price: 10.25), 20.11% below",1.3 year,12.4,No Information,No Information,No Information,No Information,No Information,14.23% below/18.33% below/20.11% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-08-17/2025-07-05/2026-05-05,7.79%,10.92%,-3.13%,0.19,0.59,13.959/15.7103/14.55/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No support/No F-Track Level/No F-Track Level/11.15,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-11-24 (Price: 134.82)",2026-03-12 (Price: 97.89),"-27.39%, 1.3 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-11-22",Already confirmed,"2026-03-12 (Price: 97.89), 27.39% below",1.3 year,132.3,No Information,No Information,No Information,No Information,No Information,27.39% below/27.39% below/27.39% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2026-01-23/2025-01-03/2025-06-24,6.49%,1.99%,4.5%,0.53,0.06,133.5257/147.2369/172.61/221.2667/228.7501/267.7789/138.71,125.82/No Horizontal Support/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",2026-03-12 (Price: 10.82),"-14.13%, 1.4 year","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-12 (Price: 10.82), 14.13% below",1.4 year,12.315,No Information,No Information,No Information,No Information,No Information,11.67% below/13.23% below/14.13% below,20.0%/3.04%/10.14%,"-0.0%, 18.64%",1.3 year/5 months/9.7 months,2026-09-08/2025-06-05/2025-12-26,5.74%,8.41%,-2.67%,1.75,0.5,14.044/13.8776/19.79/No Horizontal Resistance/18.927/29.733/No EMA 200 Target,3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-10-31 (Price: 12.39)",2026-03-12 (Price: 10.25),"-17.27%, 1.4 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-12 (Price: 10.25), 17.27% below",1.4 year,11.89,No Information,No Information,No Information,No Information,No Information,14.23% below/17.27% below/17.27% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-07-18/2025-06-05/2026-04-05,7.79%,10.92%,-3.13%,0.19,0.59,13.4803/15.1716/14.37/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No support/No F-Track Level/No F-Track Level/10.96,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-09-30 (Price: 11.95)",2026-03-12 (Price: 10.25),"-14.23%, 1.5 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-03-12 (Price: 10.25), 14.23% below",1.5 year,11.3,No Information,No Information,No Information,No Information,No Information,14.23% below/14.23% below/14.23% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-06-17/2025-05-05/2026-03-05,7.79%,10.92%,-3.13%,0.19,0.59,13.0016/14.6328/14.19/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No support/No F-Track Level/No F-Track Level/10.75,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2024-07-21 (Price: 145.18)",2026-03-12 (Price: 97.89),"-32.57%, 1.7 year","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-07-19",Already confirmed,"2026-03-12 (Price: 97.89), 32.57% below",1.7 year,143.01,No Information,No Information,No Information,No Information,No Information,31.23% below/32.57% below/32.57% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2025-09-19/2024-08-30/2025-02-18,6.49%,1.99%,4.5%,0.53,0.06,143.7863/158.5511/176.75/221.2667/228.7501/262.6495/148.1,135.65/124.47/112.825/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"XLV, Long, 2024-02-29 (Price: 144.82)",2026-03-12 (Price: 150.16),"3.69%, 2.1 years","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2024-02-29",Already confirmed,"2026-03-12 (Price: 150.16), 3.69% above",2.1 years,140.55,No Information,No Information,No Information,No Information,No Information,10.1% above/5.6% above/3.69% above,17.42%/2.58%/8.44%,"5.59%, 36.99%",2.7 years/5.1 months/11.3 months,2028-01-06/2024-10-07/2025-07-04,3.88%,4.86%,-0.98%,0.77,0.25,157.8248/157.0428/146.52/No Horizontal Resistance/153.114/174.1807/No EMA 200 Target,124.54/86.68/117.2225/81.225/No F-Track Level/No F-Track Level/133.48,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"UPS, Long, 2023-07-23 (Price: 187.3)",2026-03-12 (Price: 97.89),"-47.74%, 2.7 years","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2023-07-21",Already confirmed,"2026-03-12 (Price: 97.89), 47.74% below",2.7 years,184.48,No Information,No Information,No Information,No Information,No Information,47.74% below/47.74% below/47.74% below,31.22%/1.77%/9.21%,"12.29%, 27.26%",9.8 months/28 days/4.9 months,2024-09-20/2023-09-01/2024-02-20,6.49%,1.99%,4.5%,0.53,0.06,185.5019/204.5503/207.06/221.2667/228.7501/344.6751/No EMA 200 Target,168.5/91.27/157.105/112.825/No F-Track Level/No F-Track Level/178.49,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
FRACTAL TRACK,"BRK-B, Long, 2026-03-12 (Price: 491.89)",No Exit Yet,"0.0%, 0 days","80.0%, Past 29 years, 15","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 471.91 prior to 2026-03-31,"2026-03-12 (Price: 491.89), 0.0% below",0 days,495.225,No Information,No Information,No Information,"23.66% (Price: 475.2967), 3.49% above, Upmove Bounce Back","2022-10-31 (Price: 259.85), 2025-05-31 (Price: 542.07)",No Information,27.51%/12.01%/21.3%,"16.03%, 41.66%",4.6 years/7.1 months/1.5 year,2032-10-03/2027-01-14/2028-05-02,8.18%,7.84%,0.34%,0.89,0.47,620.3225/596.6626/661.22/512.2133/537.7909/627.804/No EMA 200 Target,267.02/268.082/475.0642/401.0818/475.2967/434.262/491.73,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Long, 2026-03-12 (Price: 94.31)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 75.01 prior to 2026-03-13,"2026-03-12 (Price: 94.31), 0.0% below",0 days,97.69,No Information,No Information,No Information,"50% (Price: 75.193), 25.42% above, Upmove Bounce Back","2022-05-15 (Price: 16.271), 2025-07-06 (Price: 134.115)",No Information,29.59%/15.11%/21.93%,"0%, 70.87%",2.7 years/21 days/8.2 months,2030-01-17/2026-04-11/2027-03-01,15.04%,21.83%,-6.79%,4.76,0.9,120.7074/114.9922/165.02/No Horizontal Resistance/138.686/152.7047/109.22,76.87/34.8663/77.3488/70.5306/89.0986/75.193/No EMA 200 Support,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-03-12 (Price: 497.31)",No Exit Yet,"0.0%, 0 days","88.89%, Past 19 years, 18","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 490.0 prior to 2026-03-13,"2026-03-12 (Price: 497.31), 0.0% below",0 days,516.27,No Information,No Information,No Information,"23.66% (Price: 500.0604), 0.55% below, Upmove Bounce Back","2018-12-30 (Price: 171.89), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1.6 year/1.4 month/6.4 months,2028-06-23/2026-05-11/2026-12-15,14.25%,18.73%,-4.48%,1.65,0.96,539.9792/578.2721/755.24/592.095/716.5814/751.3605/559.3,489.77/305.0867/442.8637/361.9068/477.6582/439.32/No EMA 200 Support,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2026-03-12 (Price: 150.5)",No Exit Yet,"0.0%, 0 days","79.17%, Past 39 years, 24","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 137.62 prior to 2026-03-31,"2026-03-12 (Price: 150.5), 0.0% below",0 days,165.29,No Information,No Information,No Information,"23.66% (Price: 137.9487), 9.1% above, Upmove Bounce Back","1962-06-30 (Price: 0.8809), 2024-11-30 (Price: 180.43)",No Information,28.68%/2.46%/20.12%,"29.44%, 32.8%",5.2 years/4.1 months/1.4 year,2033-08-13/2026-09-04/2028-03-09,5.59%,5.32%,0.27%,0.88,0.27,163.4581/180.7806/258.23/179.4533/198.7009/220.9395/153.45,143.31/130.72/147.1065/128.0678/No support/144.4315/No EMA 200 Support,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
TRENDPULSE,"^TNX, Long, 2026-03-12 (Price: 4.273)",No Exit Yet,"0.0%, 0 days","94.12%, Past 10 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 4.173 prior to 2026-03-13,"2026-03-12 (Price: 4.273), 0.0% below",0 days,4.173,No Information,No Information,No Information,No Information,No Information,3.39% above/1.54% above/0.0% below,36.67%/4.7%/14.0%,"6.49%, 39.8%",11.7 months/28 days/3 months,2027-08-02/2026-04-21/2026-07-20,12.28%,0.73%,11.55%,1.0,0.14,4.7007/4.8712/4.59/4.6918/18.6/21.2307/No EMA 200 Target,3.96/1.6875/3.9466/3.3776/No support/No support/4.2,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"SLV, Long, 2026-03-12 (Price: 76.48)",No Exit Yet,"0.0%, 0 days","100.0%, Past 19 years, 4","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 67.3 prior to 2026-03-31,"2026-03-12 (Price: 76.48), 0.0% below",0 days,67.3,No Information,No Information,No Information,No Information,No Information,18.72% above/9.12% above/0.0% below,72.45%/72.45%/72.45%,"-0.0%, 28.77%",4.8 years/4.8 years/4.8 years,2033-01-16 (Max),9.45%,6.73%,2.72%,0.47,0.33,101.4813/131.8898/109.93/No Horizontal Resistance/95.8563/101.3904/No EMA 200 Target,17.5/18.99/67.0665/59.2029/72.0235/60.345/50.26,100.0%/7/2.7 years (Across ALL Assets),33.33%/3/10.5 months (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2026-03-12 (Price: 181.33)",No Exit Yet,"0.0%, 0 days","100.0%, Past 43 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 172.8 prior to 2026-03-31,"2026-03-12 (Price: 181.33), 0.0% below",0 days,172.8,No Information,No Information,No Information,No Information,No Information,5.05% above/3.75% above/0.0% below,41.25%/20.33%/29.84%,"0%, 21.01%",3.6 years/1.8 year/2.5 years,2031-05-02/2028-10-05/2029-10-05,7.2%,8.31%,-1.11%,3.17,0.49,231.2864/235.4389/286.53/No Horizontal Resistance/204.2705/222.3218/No EMA 200 Target,54.39/82.9367/162.0277/152.3147/173.1163/160.4607/156.94,100.0%/7/2.7 years (Across ALL Assets),33.33%/3/10.5 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-03-12 (Price: 183.14)",No Exit Yet,"0.0%, 0 days","83.7%, Past 10 years, 92","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 174.64 prior to 2026-03-13,"2026-03-12 (Price: 183.14), 0.0% below",0 days,176.83,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-04-02/2026-06-11/2026-09-01,75.78%,46.22%,29.56%,0.69,1.86,230.0788/257.037/No Target/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,177.19/13.9695/129.8234/89.3715/182.4801/164.2223/177.17,60.0%/25/3.6 months (Across ALL Assets),65.55%/569/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"GLXY, Long, 2026-03-12 (Price: 20.63)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 19.87 prior to 2026-03-13,"2026-03-12 (Price: 20.63), 0.0% below",0 days,20.48,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,67.52%/16.33%/40.96%,"-0.0%, 23.21%",4.9 months/2.1 months/3.6 months,2026-10-10/2026-06-11/2026-08-15,545.34%,20.06%,525.28%,1.09,0.93,28.4199/29.08/No Target/22.14/No Next Fib Ext/No Next Fib Ext/26.8,19.76/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,60.0%/25/3.6 months (Across ALL Assets),65.55%/569/3.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"DOL.TO, Long, 2026-03-11 (Price: 193.29)",No Exit Yet,"0.0%, 0 days","84.81%, Past 10 years, 79","Weekly, Nullified",Already confirmed,"2026-03-11 (Price: 193.29), 0.0% below",0 days,192.0,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,28.13%/0.04%/7.95%,"9.81%, 20.94%",5.4 months/2.1 months/3 months,2026-10-31/2026-06-10/2026-07-19,31.56%,15.32%,16.24%,0.92,0.93,214.0107/208.6566/294.0831/197.56/294.0831/455.769/No EMA 200 Target,183.5/53.2967/132.3972/94.2286/No F-Track Level/No F-Track Level/190.76,60.0%/25/3.6 months (Across ALL Assets),65.55%/569/3.3 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2026-03-12 (Price: 11.2)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2026-03-12",No Cancellation Possible,"2026-03-12 (Price: 11.2), 0.0% below",0 days,14.2475,No Information,No Information,No Information,"50.0% (Price: 12.16), 7.89% below, Upmove Break Below","2012-12-31 (Price: 1.82), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-07-24 (Max),12.53%,5.4%,7.13%,1.47,0.38,10.0632/9.2501/-1.21/4.205/10.9987/9.1801/No EMA 200 Target,No support/4.205/10.9987/9.1801/11.1875/8.1123/No support,100.0%/1/2.4 months (Across ALL Assets),40.0%/10/3 months (Across ALL Assets)
FRACTAL TRACK,"CSCO, Short, 2026-03-12 (Price: 77.74)",No Exit Yet,"-0.0%, 0 days","86.67%, Past 36 years, 15","Monthly, was CONFIRMED on 2026-03-09",No Cancellation Possible,"2026-03-12 (Price: 77.74), 0.0% below",0 days,78.745,No Information,No Information,No Information,"23.66% (Price: 77.8529), 0.15% below, Upmove Break Below","2024-08-31 (Price: 44.5), 2026-02-28 (Price: 88.19)",No Information,17.87%/3.2%/8.23%,"20.18%, 17.87%",3.1 months/1 month/1.8 month,2026-07-24/2026-04-24/2026-05-29,7.38%,5.5%,1.88%,0.56,0.68,79.186/71.342/51.53/40.92/73.1467/64.9561/72.16,No support/40.92/73.1467/64.9561/74.9901/66.8782/No EMA 200 Support,75.0%/8/1.4 month (Across ALL Assets),40.0%/15/1.5 month (Across ALL Assets)
OSCILLATOR DELTA,"NFLX, Short, 2026-03-10 (Price: 96.94)",2026-03-11 (Price: 94.89),"2.11%, 1 day","100.0%, Past 6 years, 8","Daily, is Confirmed on 2026-03-10",No Cancellation Possible,"2026-03-12 (Price: 94.31), 2.71% below",2 days,97.805,No Information,No Information,No Information,No Information,No Information,No Information,10.27%/4.0%/7.31%,"0.0%, 12.75%",1.5 month/3 days/20 days,2026-05-14/2026-03-14/2026-04-07,19.76%,5.2%,14.56%,2.95,0.68,86.994/89.8537/88.42/34.8663/86.4764/77.567/No EMA 200 Target,No Recent Maxima/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,61.11%/18/1.2 month (Across ALL Assets),71.2%/125/1.3 month (Across ALL Assets)
DELTADRIFT,"DBC, Short, 2026-03-09 (Price: 27.14)",2026-03-11 (Price: 28.13),"-3.65%, 2 days","100.0%, Past 4 years, 6","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 28.86), 6.34% above",3 days,28.38,No Information,No Information,No Information,No Information,No Information,No Information,3.7%/0.55%/1.7%,"0%, 3.7%",9 days/1 day/4 days,2026-03-22/2026-03-10/2026-03-14,6.02%,3.82%,2.2%,1.24,0.37,25.6663/26.6786/26.17/19.55/No F-Stack Support/No F-Stack Support/22.9,No support/19.55/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,86.67%/30/4 days (Across ALL Assets),69.61%/102/6 days (Across ALL Assets)
DELTADRIFT,"TD, Short, 2026-02-28 (Price: 97.36)",No Exit Yet,"3.42%, 12 days","80.0%, Past 30 years, 5","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-12 (Price: 94.03), 3.42% below",12 days,93.11,No Information,No Information,No Information,No Information,No Information,No Information,9.04%/2.95%/6.85%,"14.7%, 9.14%",3 months/1 month/2 months,2026-07-08/2026-04-12/2026-05-25,4.69%,4.88%,-0.19%,0.28,0.39,93.3293/90.6908/92.01/54.526/75.6865/62.3451/82.44,No Recent Maxima/54.526/75.6865/62.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,25.0%/4/2.8 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-12 (Price: 11.2),"20.99%, 2.4 months","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-12 (Price: 11.2), 20.99% below",2.4 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 16.09% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.26,No support/4.205/14.0995/12.0968/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/1/2.4 months (Across ALL Assets),40.0%/10/3 months (Across ALL Assets)
